HANDELSID,TID,PRIS,VOLUM,TYPE
1IV2512O8,09:25:14,270.95,40,Exchange Continuous
1IV2512O7,09:25:14,270.95,80,Exchange Continuous
1IV2512O6,09:25:14,270.95,248,Exchange Continuous
1IV2512O5,09:25:14,270.95,192,Exchange Continuous
1IV2512O4,09:25:14,270.95,56,Exchange Continuous
1IV2512O3,09:25:14,270.95,192,Exchange Continuous
1IV2512O2,09:25:14,270.95,248,Exchange Continuous
1IV2512O1,09:25:14,270.95,304,Exchange Continuous
1IV2512O0,09:25:14,270.95,4,Exchange Continuous
1IV2512NZ,09:25:14,270.95,52,Exchange Continuous
1IV2512NY,09:25:14,270.95,98,Exchange Continuous
1IV2512NX,09:25:14,270.95,98,Exchange Continuous
1IV2512NW,09:25:14,270.95,52,Exchange Continuous
1IV2512NV,09:25:14,270.95,196,Exchange Continuous
1IV2512NU,09:25:14,270.95,52,Exchange Continuous
1IV2512NT,09:25:14,270.95,248,Exchange Continuous
1IV2512NS,09:25:14,270.95,248,Exchange Continuous
1IV2512NR,09:25:14,270.95,248,Exchange Continuous
1IV2512NQ,09:25:14,270.95,4,Exchange Continuous
1IV2512NO,09:25:00,270.90,5,Exchange Continuous
1IV2512NN,09:24:46,270.80,1 626,Exchange Continuous
1IV2512NL,09:24:26,270.95,96,Exchange Continuous
1IV2512NK,09:24:26,270.90,4,Exchange Continuous
1IV2512NJ,09:24:25,270.85,303,Exchange Continuous
1IV2512NI,09:24:25,270.85,440,Exchange Continuous
1IV2512NH,09:24:21,270.90,440,Exchange Continuous
1IV2512NG,09:24:21,270.90,240,Exchange Continuous
1IV2512NF,09:24:21,270.90,294,Exchange Continuous
1IV2512NE,09:24:21,270.90,100,Exchange Continuous
1IV2512ND,09:24:21,270.90,270,Exchange Continuous
1IV2512NC,09:24:21,270.85,70,Exchange Continuous
1IV2512NB,09:24:21,270.85,3,Exchange Continuous
1IV2512N2,09:23:41,270.75,275,Retail Matching Facility
1IV2512MW,09:23:17,270.90,3,Exchange Continuous
1IV2512MJ,09:22:00,271.00,170,Exchange Continuous
1IV2512MI,09:22:00,271.00,18,Exchange Continuous
1IV2512MH,09:22:00,271.00,118,Exchange Continuous
1IV2512MG,09:22:00,270.95,3,Exchange Continuous
1IV2512MF,09:21:54,270.80,374,Exchange Continuous
1IV2512ME,09:21:54,270.80,10,Exchange Continuous
1IV2512MD,09:21:53,270.85,70,Exchange Continuous
1IV2512MC,09:21:53,270.85,294,Exchange Continuous
1IV2512MB,09:21:53,270.85,380,Exchange Continuous
1IV2512MA,09:21:53,270.85,303,Exchange Continuous
1IV2512M9,09:21:50,270.90,70,Exchange Continuous
1IV2512M4,09:21:04,270.90,548,Exchange Continuous
1IV2512M3,09:21:04,270.90,870,Exchange Continuous
1IV2512M2,09:21:04,270.90,275,Exchange Continuous
1IV2512M1,09:21:04,270.90,273,Exchange Continuous
1IV2512M0,09:21:04,270.90,569,Exchange Continuous
1IV2512LZ,09:21:04,270.90,303,Exchange Continuous
1IV2512LY,09:21:03,271.00,100,Exchange Continuous
1IV2512LX,09:21:02,271.00,1 050,Exchange Continuous
1IV2512LW,09:20:59,271.10,295,Exchange Continuous
1IV2512LV,09:20:59,271.10,70,Exchange Continuous
1IV2512LU,09:20:59,271.10,681,Exchange Continuous
1IV2512LT,09:20:59,271.10,320,Exchange Continuous
1IV2512LS,09:20:59,271.10,14,Exchange Continuous
1IV2512LR,09:20:59,271.10,303,Exchange Continuous
1IV2512LQ,09:20:54,271.20,99,Exchange Continuous
1IV2512LO,09:20:48,271.25,1 127,Exchange Continuous
1IV2512LN,09:20:48,271.25,215,Exchange Continuous
1IV2512LM,09:20:48,271.25,1 000,Exchange Continuous
1IV2512LL,09:20:48,271.30,303,Exchange Continuous
1IV2512LK,09:20:48,271.30,103,Exchange Continuous
1IV2512LJ,09:20:48,271.40,70,Exchange Continuous
1IV2512LI,09:20:48,271.35,555,Exchange Continuous
1IV2512LH,09:20:48,271.35,486,Exchange Continuous
1IV2512LG,09:20:48,271.35,303,Exchange Continuous
1IV2512LF,09:20:48,271.35,486,Exchange Continuous
1IV2512LE,09:20:48,271.35,679,Exchange Continuous
1IV2512LD,09:20:48,271.35,298,Exchange Continuous
1IV2512LC,09:20:48,271.35,349,Exchange Continuous
1IV2512L1,09:20:15,271.45,32,Retail Matching Facility
1IV2512L0,09:20:06,271.40,303,Exchange Continuous
1IV2512KZ,09:20:06,271.40,70,Exchange Continuous
1IV2512KY,09:20:06,271.40,903,Exchange Continuous
1IV2512KP,09:19:50,271.45,20,Exchange Continuous
1IV2512KO,09:19:50,271.45,7,Exchange Continuous
1IV2512KN,09:19:50,271.45,13,Exchange Continuous
1IV2512KL,09:19:31,271.40,146,Exchange Continuous
1IV2512KK,09:19:31,271.45,942,Exchange Continuous
1IV2512KJ,09:19:28,271.50,794,Exchange Continuous
1IV2512KF,09:19:25,271.55,62,Retail Matching Facility
1IV2512KE,09:19:16,271.55,221,Exchange Continuous
1IV2512KD,09:19:16,271.55,270,Exchange Continuous
1IV2512KC,09:19:16,271.55,270,Exchange Continuous
1IV2512KB,09:19:16,271.55,33,Exchange Continuous
1IV2512KA,09:19:16,271.55,300,Exchange Continuous
1IV2512K4,09:19:03,271.55,16,Exchange Continuous
1IV2512K3,09:19:03,271.55,6,Exchange Continuous
1IV2512K2,09:19:03,271.55,15,Exchange Continuous
1IV2512K1,09:19:03,271.55,7,Exchange Continuous
1IV2512K0,09:19:03,271.55,7,Retail Matching Facility
1IV2512JW,09:18:43,271.50,334,Exchange Continuous
1IV2512JV,09:18:43,271.50,77,Exchange Continuous
1IV2512JU,09:18:43,271.50,456,Exchange Continuous
1IV2512JT,09:18:43,271.50,179,Exchange Continuous
1IV2512JS,09:18:43,271.50,303,Exchange Continuous
1IV2512JR,09:18:43,271.50,12,Exchange Continuous
1IV2512JQ,09:18:43,271.50,533,Exchange Continuous
1IV2512JP,09:18:43,271.50,90,Exchange Continuous
1IV2512JO,09:18:43,271.50,392,Exchange Continuous
1IV2512JN,09:18:43,271.50,243,Exchange Continuous
1IV2512JJ,09:18:31,271.55,215,Exchange Continuous
1IV2512JI,09:18:31,271.55,303,Exchange Continuous
1IV2512JH,09:18:31,271.55,303,Exchange Continuous
1IV2512JG,09:18:31,271.55,45,Exchange Continuous
1IV2512JF,09:18:25,271.60,40,Exchange Continuous
1IV2512JE,09:18:25,271.60,303,Exchange Continuous
1IV2512JD,09:18:25,271.65,100,Exchange Continuous
1IV2512JC,09:18:25,271.65,32,Exchange Continuous
1IV2512JB,09:18:25,271.65,271,Exchange Continuous
1IV2512JA,09:18:25,271.65,271,Exchange Continuous
1IV2512J9,09:18:25,271.65,32,Exchange Continuous
1IV2512J8,09:18:25,271.65,271,Exchange Continuous
1IV2512J7,09:18:25,271.65,271,Exchange Continuous
1IV2512J6,09:18:25,271.65,32,Exchange Continuous
1IV2512J5,09:18:25,271.65,271,Exchange Continuous
1IV2512J4,09:18:25,271.65,271,Exchange Continuous
1IV2512J3,09:18:25,271.65,32,Exchange Continuous
1IV2512J2,09:18:25,271.65,271,Exchange Continuous
1IV2512J1,09:18:25,271.65,71,Exchange Continuous
1IV2512J0,09:18:25,271.65,200,Exchange Continuous
1IV2512IZ,09:18:25,271.65,49,Exchange Continuous
1IV2512IY,09:18:25,271.65,271,Exchange Continuous
1IV2512IX,09:18:25,271.65,176,Exchange Continuous
1IV2512IW,09:18:25,271.65,95,Exchange Continuous
1IV2512IV,09:18:25,271.65,176,Exchange Continuous
1IV2512IU,09:18:25,271.65,32,Exchange Continuous
1IV2512IT,09:18:25,271.65,271,Exchange Continuous
1IV2512IS,09:18:25,271.65,784,Exchange Continuous
1IV2512IR,09:18:25,271.65,176,Exchange Continuous
1IV2512IQ,09:18:25,271.65,95,Exchange Continuous
1IV2512IP,09:18:25,271.65,29,Exchange Continuous
1IV2512IO,09:18:25,271.65,271,Exchange Continuous
1IV2512IN,09:18:25,271.65,148,Exchange Continuous
1IV2512IM,09:18:25,271.65,95,Exchange Continuous
1IV2512IL,09:18:25,271.65,176,Exchange Continuous
1IV2512IK,09:18:25,271.65,1 431,Exchange Continuous
1IV2512IJ,09:18:25,271.65,243,Exchange Continuous
1IV2512II,09:18:25,271.65,28,Exchange Continuous
1IV2512IH,09:18:25,271.65,275,Exchange Continuous
1IV2512IG,09:18:25,271.65,271,Exchange Continuous
1IV2512IF,09:18:25,271.65,436,Exchange Continuous
1IV2512IE,09:18:25,271.65,271,Exchange Continuous
1IV2512ID,09:18:25,271.65,436,Exchange Continuous
1IV2512IA,09:18:05,271.65,1,Exchange Continuous
1IV2512I9,09:17:43,271.60,14,Exchange Continuous
1IV2512I8,09:17:43,271.60,250,Exchange Continuous
1IV2512I7,09:17:43,271.50,367,Exchange Continuous
1IV2512I6,09:17:43,271.50,360,Exchange Continuous
1IV2512I5,09:17:43,271.50,303,Exchange Continuous
1IV2512I4,09:17:41,271.55,1,Exchange Continuous
1IV2512I3,09:17:41,271.55,1,Exchange Continuous
1IV2512I0,09:17:28,271.45,695,Exchange Continuous
1IV2512HZ,09:17:28,271.45,369,Exchange Continuous
1IV2512HY,09:17:28,271.45,47,Exchange Continuous
1IV2512HX,09:17:28,271.45,110,Exchange Continuous
1IV2512HW,09:17:28,271.45,146,Exchange Continuous
1IV2512HV,09:17:28,271.45,223,Exchange Continuous
1IV2512HU,09:17:28,271.45,223,Exchange Continuous
1IV2512HT,09:17:28,271.45,369,Exchange Continuous
1IV2512HS,09:17:28,271.45,223,Exchange Continuous
1IV2512HR,09:17:28,271.45,249,Exchange Continuous
1IV2512HQ,09:17:28,271.45,120,Exchange Continuous
1IV2512HP,09:17:28,271.45,163,Exchange Continuous
1IV2512HO,09:17:28,271.45,60,Exchange Continuous
1IV2512HN,09:17:28,271.45,369,Exchange Continuous
1IV2512HM,09:17:28,271.45,309,Exchange Continuous
1IV2512HL,09:17:28,271.45,223,Exchange Continuous
1IV2512HK,09:17:28,271.45,60,Exchange Continuous
1IV2512HJ,09:17:28,271.45,309,Exchange Continuous
1IV2512HI,09:17:28,271.45,60,Exchange Continuous
1IV2512HH,09:17:28,271.45,163,Exchange Continuous
1IV2512HG,09:17:28,271.45,369,Exchange Continuous
1IV2512HF,09:17:28,271.45,223,Exchange Continuous
1IV2512HE,09:17:28,271.45,309,Exchange Continuous
1IV2512HD,09:17:28,271.45,156,Exchange Continuous
1IV2512HC,09:17:28,271.45,369,Exchange Continuous
1IV2512HB,09:17:28,271.45,7,Exchange Continuous
1IV2512H5,09:17:05,271.45,3,Exchange Continuous
1IV2512H1,09:16:57,271.40,178,Exchange Continuous
1IV2512H0,09:16:57,271.40,119,Exchange Continuous
1IV2512GZ,09:16:57,271.40,162,Exchange Continuous
1IV2512GY,09:16:57,271.40,269,Exchange Continuous
1IV2512GX,09:16:57,271.40,279,Exchange Continuous
1IV2512GW,09:16:57,271.40,281,Exchange Continuous
1IV2512GT,09:16:45,271.50,61,Retail Matching Facility
1IV2512GR,09:16:37,271.40,3,Retail Matching Facility
1IV2512GM,09:16:28,271.40,337,Exchange Continuous
1IV2512GL,09:16:28,271.40,1,Exchange Continuous
1IV2512GK,09:16:24,271.40,44,Exchange Continuous
1IV2512GH,09:16:16,271.40,123,Exchange Continuous
1IV2512GG,09:16:16,271.40,877,Retail Matching Facility
1IV2512GD,09:16:05,271.25,121,Exchange Continuous
1IV2512GC,09:16:02,271.20,303,Exchange Continuous
1IV2512G9,09:15:52,271.10,2,Exchange Continuous
1IV2512G1,09:15:11,271.15,15,Retail Matching Facility
1IV2512FR,09:15:01,271.15,400,Exchange Continuous
1IV2512FM,09:15:00,271.20,303,Exchange Continuous
1IV2512FG,09:14:53,271.15,1 000,Retail Matching Facility
1IV2512F7,09:14:33,270.95,6,Exchange Continuous
1IV2512F6,09:14:33,270.90,584,Exchange Continuous
1IV2512F5,09:14:33,270.90,336,Exchange Continuous
1IV2512F4,09:14:33,270.90,80,Exchange Continuous
1IV2512F3,09:14:33,270.90,113,Exchange Continuous
1IV2512F2,09:14:33,270.90,95,Exchange Continuous
1IV2512F1,09:14:33,270.90,208,Exchange Continuous
1IV2512F0,09:14:33,270.90,1 000,Retail Matching Facility
1IV2512EZ,09:14:28,270.80,185,Exchange Continuous
1IV2512EY,09:14:28,270.75,97,Exchange Continuous
1IV2512EX,09:14:28,270.75,175,Exchange Continuous
1IV2512EW,09:14:28,270.75,206,Retail Matching Facility
1IV2512EN,09:14:08,270.75,407,Exchange Continuous
1IV2512EM,09:14:08,270.75,10,Exchange Continuous
1IV2512EJ,09:14:06,270.75,54,Exchange Continuous
1IV2512EI,09:14:06,270.75,129,Exchange Continuous
1IV2512EH,09:14:06,270.75,350,Retail Matching Facility
1IV2512EG,09:14:06,270.75,50,Exchange Continuous
1IV2512E7,09:13:51,270.70,93,Exchange Continuous
1IV2512E6,09:13:51,270.70,117,Exchange Continuous
1IV2512E5,09:13:51,270.65,805,Exchange Continuous
1IV2512E4,09:13:43,270.60,211,Exchange Continuous
1IV2512E3,09:13:43,270.60,630,Exchange Continuous
1IV2512E2,09:13:43,270.60,58,Retail Matching Facility
1IV2512DY,09:13:16,270.75,9,Exchange Continuous
1IV2512DX,09:13:16,270.75,9,Exchange Continuous
1IV2512DW,09:13:10,270.85,6,Exchange Continuous
1IV2512DV,09:13:10,270.85,4,Exchange Continuous
1IV2512DU,09:13:10,270.85,16,Exchange Continuous
1IV2512DT,09:13:10,270.85,2,Exchange Continuous
1IV2512DS,09:13:10,270.90,142,Exchange Continuous
1IV2512DR,09:13:10,270.90,119,Exchange Continuous
1IV2512DQ,09:13:10,270.90,281,Exchange Continuous
1IV2512DP,09:13:10,270.90,235,Exchange Continuous
1IV2512DO,09:13:10,270.90,46,Exchange Continuous
1IV2512DN,09:13:10,270.90,2 000,Exchange Continuous
1IV2512DM,09:13:10,270.90,1,Exchange Continuous
1IV2512DK,09:13:06,270.95,251,Exchange Continuous
1IV2512DI,09:13:04,270.95,1 372,Exchange Continuous
1IV2512DH,09:13:04,270.95,1 075,Exchange Continuous
1IV2512DG,09:13:04,270.95,470,Exchange Continuous
1IV2512DF,09:13:04,270.95,83,Exchange Continuous
1IV2512DE,09:13:04,271.00,400,Exchange Continuous
1IV2512DD,09:13:04,271.00,263,Exchange Continuous
1IV2512DC,09:13:04,271.00,303,Exchange Continuous
1IV2512DB,09:13:04,271.00,74,Exchange Continuous
1IV2512D1,09:12:54,271.15,15,Retail Matching Facility
1IV2512D0,09:12:51,271.20,195,Exchange Continuous
1IV2512CZ,09:12:51,271.20,262,Exchange Continuous
1IV2512CY,09:12:51,271.20,303,Exchange Continuous
1IV2512CX,09:12:51,271.20,240,Exchange Continuous
1IV2512CV,09:12:16,271.20,439,Exchange Continuous
1IV2512CU,09:12:16,271.20,439,Exchange Continuous
1IV2512CT,09:12:16,271.20,257,Exchange Continuous
1IV2512CS,09:12:16,271.25,258,Exchange Continuous
1IV2512CQ,09:12:00,271.40,157,Exchange Continuous
1IV2512CP,09:12:00,271.40,303,Exchange Continuous
1IV2512CO,09:11:59,271.35,50,Exchange Continuous
1IV2512CN,09:11:57,271.20,1 495,Exchange Continuous
1IV2512CM,09:11:57,271.20,1 495,Exchange Continuous
1IV2512CL,09:11:57,271.15,400,Exchange Continuous
1IV2512CK,09:11:57,271.20,303,Exchange Continuous
1IV2512CJ,09:11:57,271.20,180,Exchange Continuous
1IV2512CI,09:11:57,271.20,252,Exchange Continuous
1IV2512CH,09:11:57,271.25,189,Exchange Continuous
1IV2512CG,09:11:57,271.25,252,Exchange Continuous
1IV2512CF,09:11:57,271.30,400,Exchange Continuous
1IV2512CE,09:11:57,271.30,303,Exchange Continuous
1IV2512CD,09:11:57,271.30,188,Exchange Continuous
1IV2512CC,09:11:57,271.30,252,Exchange Continuous
1IV2512CB,09:11:57,271.35,1 030,Exchange Continuous
1IV2512CA,09:11:57,271.35,556,Exchange Continuous
1IV2512C9,09:11:57,271.35,400,Exchange Continuous
1IV2512C8,09:11:57,271.35,303,Exchange Continuous
1IV2512C7,09:11:57,271.35,250,Exchange Continuous
1IV2512C6,09:11:57,271.40,621,Exchange Continuous
1IV2512C5,09:11:57,271.40,510,Exchange Continuous
1IV2512C2,09:11:38,271.75,540,Exchange Continuous
1IV2512C1,09:11:38,271.75,427,Exchange Continuous
1IV2512C0,09:11:32,271.80,499,Exchange Continuous
1IV2512BZ,09:11:32,271.80,534,Exchange Continuous
1IV2512BX,09:11:30,271.80,499,Exchange Continuous
1IV2512BW,09:11:30,271.80,534,Exchange Continuous
1IV2512BV,09:11:30,271.80,249,Exchange Continuous
1IV2512BU,09:11:30,271.80,499,Exchange Continuous
1IV2512BT,09:11:30,271.80,534,Exchange Continuous
1IV2512BS,09:11:30,271.80,525,Exchange Continuous
1IV2512BR,09:11:30,271.85,228,Exchange Continuous
1IV2512BQ,09:11:23,271.85,400,Exchange Continuous
1IV2512BP,09:11:23,271.85,522,Exchange Continuous
1IV2512BO,09:11:19,271.90,46,Exchange Continuous
1IV2512BN,09:11:19,271.85,554,Exchange Continuous
1IV2512BH,09:10:57,271.80,365,Exchange Continuous
1IV2512BG,09:10:57,271.80,155,Exchange Continuous
1IV2512BF,09:10:57,271.80,138,Exchange Continuous
1IV2512BE,09:10:57,271.80,303,Exchange Continuous
1IV2512BB,09:10:40,272.05,260,Exchange Continuous
1IV2512BA,09:10:40,272.05,51,Exchange Continuous
1IV2512B9,09:10:40,272.05,878,Exchange Continuous
1IV2512B8,09:10:40,272.05,537,Exchange Continuous
1IV2512B7,09:10:40,272.05,462,Exchange Continuous
1IV2512B6,09:10:40,272.10,70,Exchange Continuous
1IV2512B5,09:10:40,272.05,4,Exchange Continuous
1IV2512B4,09:10:40,272.05,537,Exchange Continuous
1IV2512B3,09:10:40,272.05,462,Exchange Continuous
1IV2512B2,09:10:40,272.05,537,Exchange Continuous
1IV2512B1,09:10:40,272.10,405,Exchange Continuous
1IV2512AV,09:10:34,272.15,240,Exchange Continuous
1IV2512AU,09:10:34,272.10,3,Exchange Continuous
1IV2512AR,09:10:24,271.95,188,Exchange Continuous
1IV2512AQ,09:10:24,271.95,303,Exchange Continuous
1IV2512AP,09:10:24,271.95,50,Retail Matching Facility
1IV2512AC,09:10:00,272.10,671,Exchange Continuous
1IV2512AB,09:10:00,272.10,381,Exchange Continuous
1IV2512AA,09:10:00,272.10,495,Exchange Continuous
1IV2512A9,09:10:00,272.10,303,Exchange Continuous
1IV2512A8,09:10:00,272.10,118,Exchange Continuous
1IV2512A3,09:09:37,272.20,240,Exchange Continuous
1IV2512A2,09:09:37,272.20,303,Exchange Continuous
1IV2512A1,09:09:37,272.20,70,Exchange Continuous
1IV2512A0,09:09:37,272.20,146,Exchange Continuous
1IV25129Z,09:09:35,272.30,75,Exchange Continuous
1IV25129Y,09:09:35,272.30,10,Exchange Continuous
1IV25129X,09:09:34,272.40,134,Exchange Continuous
1IV25129W,09:09:34,272.40,70,Exchange Continuous
1IV25129V,09:09:34,272.40,303,Exchange Continuous
1IV25129Q,09:09:21,272.65,19,Exchange Continuous
1IV25129P,09:09:21,272.65,462,Exchange Continuous
1IV25129O,09:09:21,272.65,91,Exchange Continuous
1IV25129N,09:09:21,272.65,220,Exchange Continuous
1IV25129M,09:09:21,272.65,184,Exchange Continuous
1IV25129L,09:09:21,272.65,462,Exchange Continuous
1IV25129K,09:09:21,272.65,20,Exchange Continuous
1IV25129J,09:09:21,272.65,506,Exchange Continuous
1IV25129I,09:09:21,272.65,507,Exchange Continuous
1IV25129H,09:09:21,272.65,378,Exchange Continuous
1IV25129G,09:09:21,272.65,84,Exchange Continuous
1IV25129F,09:09:21,272.65,562,Exchange Continuous
1IV25129E,09:09:21,272.65,93,Exchange Continuous
1IV25129D,09:09:21,272.65,400,Exchange Continuous
1IV25129C,09:09:21,272.65,13,Exchange Continuous
1IV25129B,09:09:21,272.65,147,Exchange Continuous
1IV25129A,09:09:21,272.65,360,Exchange Continuous
1IV251299,09:09:21,272.65,462,Exchange Continuous
1IV251298,09:09:21,272.65,562,Exchange Continuous
1IV251297,09:09:21,272.65,506,Exchange Continuous
1IV251296,09:09:21,272.65,507,Exchange Continuous
1IV251295,09:09:21,272.65,240,Exchange Continuous
1IV251294,09:09:21,272.65,462,Exchange Continuous
1IV251293,09:09:21,272.65,562,Exchange Continuous
1IV251292,09:09:21,272.65,506,Exchange Continuous
1IV251291,09:09:21,272.65,507,Exchange Continuous
1IV251290,09:09:21,272.70,70,Exchange Continuous
1IV25128Z,09:09:20,272.85,37,Retail Matching Facility
1IV25128U,09:09:05,272.80,33,Exchange Continuous
1IV25128L,09:08:42,272.75,625,Exchange Continuous
1IV25128K,09:08:35,272.70,62,Retail Matching Facility
1IV25128J,09:08:35,272.75,216,Exchange Continuous
1IV25128I,09:08:35,272.75,8,Exchange Continuous
1IV25128H,09:08:35,272.65,56,Exchange Continuous
1IV25128G,09:08:35,272.65,56,Exchange Continuous
1IV25128F,09:08:35,272.65,25,Exchange Continuous
1IV25128E,09:08:34,272.60,131,Exchange Continuous
1IV25128D,09:08:34,272.60,410,Exchange Continuous
1IV25128C,09:08:31,272.50,61,Retail Matching Facility
1IV25128B,09:08:31,272.50,50,Retail Matching Facility
1IV25128A,09:08:28,272.50,357,Exchange Continuous
1IV251289,09:08:28,272.50,50,Exchange Continuous
1IV251288,09:08:28,272.45,200,Exchange Continuous
1IV251287,09:08:28,272.45,200,Exchange Continuous
1IV251286,09:08:28,272.45,200,Exchange Continuous
1IV251285,09:08:28,272.45,199,Exchange Continuous
1IV251284,09:08:28,272.45,1,Exchange Continuous
1IV251283,09:08:26,272.45,200,Exchange Continuous
1IV251281,09:08:17,272.40,261,Exchange Continuous
1IV251280,09:08:17,272.40,261,Exchange Continuous
1IV25127Z,09:08:17,272.40,58,Exchange Continuous
1IV25127S,09:07:51,272.30,494,Exchange Continuous
1IV25127O,09:07:45,272.20,625,Exchange Continuous
1IV25127N,09:07:43,272.25,103,Exchange Continuous
1IV25127M,09:07:37,272.20,105,Exchange Continuous
1IV25127K,09:07:32,272.20,600,Exchange Continuous
1IV25127J,09:07:32,272.30,19,Exchange Continuous
1IV25127I,09:07:32,272.25,102,Exchange Continuous
1IV25127H,09:07:32,272.20,360,Exchange Continuous
1IV25127G,09:07:32,272.20,101,Exchange Continuous
1IV25127F,09:07:32,272.15,109,Exchange Continuous
1IV25127E,09:07:32,272.10,109,Exchange Continuous
1IV25127D,09:07:32,272.05,50,Exchange Continuous
1IV25127C,09:07:32,272.05,360,Exchange Continuous
1IV25127B,09:07:32,272.05,105,Exchange Continuous
1IV25127A,09:07:32,272.00,105,Exchange Continuous
1IV251279,09:07:32,272.00,303,Exchange Continuous
1IV251278,09:07:32,271.95,237,Exchange Continuous
1IV251277,09:07:32,271.95,78,Exchange Continuous
1IV251276,09:07:32,272.05,320,Exchange Continuous
1IV251275,09:07:32,272.05,72,Exchange Continuous
1IV251274,09:07:32,272.10,2 121,Exchange Continuous
1IV251273,09:07:32,272.10,2 291,Exchange Continuous
1IV251272,09:07:32,272.10,833,Exchange Continuous
